player_id,player_name,age,nationality,height,foot,position,current_club,league,appearances,minutes_played,minutes_per_game,goals,assists,goals_per_90,assists_per_90,npg_per90,npxg_per90,xag_per90,npxg_xag_per90,xg_per90,shots_per90,shots_on_target_per90,shots_on_target_pct,avg_shot_distance,sca_per90,gca_per90,key_passes_per90,passes_completed_per90,pass_completion_pct,passes_into_final_third_per90,passes_into_penalty_area_per90,progressive_passes_per90,progressive_passes_rec_per90,progressive_carries_per90,take_ons_per90,take_on_success_pct,carries_per90,carries_into_final_third_per90,touches_per90,touches_att_third_per90,touches_att_pen_per90,passes_received_per90,tackles_per90,interceptions_per90,blocks_per90,ball_recoveries_per90,aerials_won_per90,aerial_win_pct,yellow_cards_per90,red_cards_per90,fouls_committed_per90,goals_against_per90,shots_on_target_against_per90,saves_per90,save_percentage,clean_sheet_pct,psxg_per_shot,psxg_ga_per90,penalty_save_pct,passes_attempted_per90,launch_pct,avg_pass_length,def_actions_outside_pen_per90,avg_distance_def_actions,crosses_stopped_pct,wins_per90,draws_per90,losses_per90,market_value
andres-labie-e1aebd,Andres Labie,21.0,Belgium,,,DF,Zulte Waregem,Challenger Pro League,3,185,61.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35
wilguens-paugain-60915e,Wilguens Paugain,24.0,Haiti,180.0,,DF,Zulte Waregem,Challenger Pro League,3,120,40.0,0,1,0.0,0.75,0.0,0.04,0.0,0.04,0.04,0.4,0.0,0.0,17.7,1.87,0.27,0.13,33.7,76.1,3.21,0.67,3.34,4.28,1.6,1.2,40.9,26.48,0.53,58.31,14.84,0.67,31.03,2.81,2.14,0.67,2.27,1.6,52.2,0.0,0.0,1.07,,,,,,,,,,,,,,,,,,0.6
matheus-machado-3b35b3,Matheus Machado,22.0,Brazil,,,FW,Zulte Waregem,Challenger Pro League,6,91,15.2,4,0,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
alioune-ndour-6024a3,Alioune Ndour,28.0,Senegal,183.0,Right,FW-MF,Zulte Waregem,Challenger Pro League,2,36,18.0,0,0,0.45,0.3,0.45,0.33,0.16,0.48,0.33,2.4,1.13,46.9,14.4,2.55,0.68,0.68,10.22,55.1,0.38,0.9,1.2,7.14,2.85,2.03,47.4,24.04,1.8,33.51,17.05,3.68,21.26,1.28,0.83,1.2,5.48,1.2,39.0,0.15,0.0,2.18,,,,,,,,,,,,,,,,,,0.4
jevon-simons-faaa32,Jevon Simons,20.0,Netherlands,180.0,,MF,Zulte Waregem,Challenger Pro League,3,33,11.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
nathan-fraser-1c0f0b,Nathan Fraser,20.0,Republic of Ireland,188.0,,FW,Zulte Waregem,Challenger Pro League,3,25,8.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
siebe-van-keymolen-8e566a,Siebe Van Keymolen,20.0,Belgium,190.0,,FW,Zulte Waregem,Challenger Pro League,1,15,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
dylan-demuynck-48b8b3,Dylan Demuynck,21.0,Philippines,166.0,,FW,Zulte Waregem,Challenger Pro League,2,12,6.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15
eroine-agnikoi-04e9d9,Eroine Agnikoi,19.0,Côte d'Ivoire,185.0,,DF,Zulte Waregem,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
louis-bostyn-620fec,Louis Bostyn,32.0,Belgium,195.0,Right,GK,Zulte Waregem,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,6.08,3.83,65.8,0.0,0.35,0.03,0.0,26.92,62.2,46.1,0.5,10.2,4.4,0.25,0.25,0.5,0.15
benoit-de-jaegere-f17914,Benoit De Jaegere,21.0,Belgium,,,DF,Zulte Waregem,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oscar-nguettia-46b581,Oscar N'Guettia,19.0,Côte d'Ivoire,,,FW,Zulte Waregem,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thibaud-sergeant-325aba,Thibaud Sergeant,20.0,Belgium,,,MF,Zulte Waregem,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05
modou-tambedou-5ba1c5,Modou Tambedou,22.0,Senegal,186.0,,DF,Zulte Waregem,Challenger Pro League,0,0,,0,0,0.06,0.0,0.06,0.07,0.01,0.08,0.07,0.51,0.13,25.0,9.9,0.38,0.0,0.13,41.3,82.1,3.19,0.06,3.13,0.19,0.19,0.06,20.0,43.85,0.13,60.57,1.85,0.83,38.87,2.17,1.09,1.09,6.45,1.15,41.9,0.32,0.0,1.28,,,,,,,,,,,,,,,,,,0.3
franz-tangala-df4391,Franz Tangala,20.0,Belgium,182.0,,DF,Zulte Waregem,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
